Router Name,Country Code,Bandwidth (KB/s),Uptime (Hours),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit,FirstSeen,ASName,ASNumber,ConsensusBandwidth,OrAddress
Prolixium,US,232,744,72.26.208.147,tor.prolixium.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on FreeBSD,0,0,2014-09-15,VOXEL-DOT-NET - Voxel Dot Net- Inc.-US,29791,926,None
prometheus01,JP,11,287,45.32.250.46,tor01.paliot.net,443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-03-01,AS-CHOOPA - Choopa- LLC- US,20473,191,None
promexyz,NL,768,44,83.85.99.132,53556384.cm-6-6b.dynamic.ziggo.nl,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.8.3-alpha on Linux,0,0,2016-04-24,ZIGGO Ziggo B.V.- NL,9143,2980,None
propsy,CZ,31,724,178.238.41.252,propsy.propsychology.cz,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2008-06-23,MASTER-AS Master Internet s.r.o-CZ,24971,215,None
prospero1,FR,2915,105,195.154.42.101,nat2.br01.par01.br0.fr,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-01-01,AS12876 ONLINE S.A.S.-FR,12876,15700,[2001:470:ccfc:13::2]:9001
prospero2,FR,1676,105,195.154.42.101,nat2.br01.par01.br0.fr,9002,9031,0,0,1,0,0,0,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-01-29,AS12876 ONLINE S.A.S.-FR,12876,13100,[2001:470:ccfc:13::2]:9002
ProstheticMind,RS,161,1041,185.75.56.126,185.75.56.126,54489,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2015-12-25,MAXTV N.SH. MAXTV-RS,57891,1040,None
ProstoHome,RU,162,45,37.153.41.51,37.153.41.51,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on FreeBSD,0,0,2016-04-17,SETI-WEBA SETI WEBA LTD- RU,196750,1080,[2001:470:1f0b:aa1::a0fe]:9001
ProtoAES256,SG,44,191,128.199.180.255,comeonplay.me,9001,None,0,1,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-05-20,DIGITALOCEAN-AS-AP Digital Ocean- Inc.- SG,133165,132,None
proximus,US,2864,649,209.249.180.198,tor-exit.kartofelzik.info,9001,80,0,1,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-06-16,ABOVENET - Abovenet Communications- Inc-US,6461,17600,None
pseudodyne,DE,620,898,46.38.231.209,this-is-a-tor-node.nosuchdoma.in,8443,8080,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-10-14,NETCUP-AS netcup GmbH-DE,197540,2900,None
Pseudonym256,NL,161,829,95.211.7.158,tomoe.hopto.org,443,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-11-21,LEASEWEB-NL LeaseWeb Netherlands B.V.-NL,60781,870,None
PSIRockin,US,353,961,45.79.207.176,this-is-a-tor-exit-node-2.ntp1.pw,443,80,0,1,1,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-07-05,ABOVENET-CUSTOMER - Abovenet Communications- Inc-US,17025,1470,None
psychedelic,FI,127,121,212.50.133.171,dyn2-212-50-133-171.psoas.suomi.net,9001,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-05-27,DNA DNA Oy- FI,16086,1260,None
PsychoNinjaFox,US,1089,385,159.203.103.138,mail.pelirrojo.ninja,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2015-11-20,DIGITALOCEAN-ASN-NY3 - Digital Ocean- Inc.-US,393406,5770,None
PsychoOnion3,CZ,8362,1,89.187.142.208,exit1.torproxy.org,443,80,0,1,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2011-03-03,COOLHOUSING-AS COOLHOUSING Autonomous System-CZ,35592,35700,None
PsyloNet,RU,454,293,91.122.100.13,ppp91-122-100-13.pppoe.avangarddsl.ru,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2012-11-02,ASN-SPBNIT PJSC Rostelecom-RU,8997,2090,None
psyrelay,DE,0,2657,185.16.60.83,v230881233.yourvserver.net,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.4.22 on Linux,0,0,2013-01-15,NETCUP-AS netcup GmbH-DE,197540,11,None
PTAF,FR,5073,652,185.13.38.75,tor.pastoutafait.net,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-04-23,FIRSTHEBERG Techcrea Solutions Sarl-FR,197922,20400,None
Ptolemy,FR,2757,1521,212.47.247.169,169-247-47-212.rev.cloud.scaleway.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-09-26,AS12876 ONLINE S.A.S.-FR,12876,10500,None
ptpersesferal,GB,10022,533,185.21.217.10,185.21.217.10,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-11-10,FERAL Joshua Peter McQuistan- GB,200052,49900,None
ptsnw,AT,29,128,81.217.34.44,h081217034044.dyn.cm.kabsi.at,9099,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-08-17,KABSI-AS Kabelplus GmbH-AT,8339,26,None
PubliusAnonymous,CH,48,44,80.219.2.68,80-219-2-68.dclient.hispeed.ch,1917,1953,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on SunOS,0,0,2011-11-19,LGI-UPC Liberty Global Operations B.V.-AT,6830,246,None
pubservA,AT,49,1,178.114.17.3,178.114.17.3.wireless.dyn.drei.com,110,None,0,0,1,0,0,0,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-02-28,H3G-AUSTRIA-AS - AT,25255,476,None
pubservB,AT,75,1,178.112.89.155,178.112.89.155.wireless.dyn.drei.com,110,None,0,0,1,0,0,0,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-02-21,H3G-AUSTRIA-AS - AT,25255,587,None
puddinhammer,US,21,658,192.241.202.214,kessie.honeypot.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-07-02,DIGITALOCEAN-ASN - Digital Ocean- Inc.-US,14061,161,None
puertasecreta,FR,10561,156,5.39.124.96,puertasecreta.resistancenetworks.net,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2010-01-03,OVH OVH SAS-FR,16276,44200,None
PuffSuperTorServer,RO,78,2395,185.100.87.43,185.100.87.43,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-02-28,FLOKINET FlokiNET ehf- RO,200651,491,None
puffy,US,2597,841,108.166.168.158,tor.exit-no.de,443,80,0,1,1,1,0,1,1,1,1,Tor 0.2.7.6 on OpenBSD,0,0,2014-12-06,ASN-EBLGLOBAL - EBL Global Networks- Inc.-US,13354,9310,None
PuffyTor,CA,76,354,104.233.117.26,bsdtor.todds.work,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.7.6 on OpenBSD,0,0,2016-01-11,COLOWAREHOUSEONTARIO - 2267921 ONTARIO LTD-CA,55053,494,None
puffytor2,CA,37,96,45.62.227.100,puffytor2.todds.work,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on OpenBSD,0,0,2016-03-17,COLOWAREHOUSEONTARIO - 2267921 ONTARIO LTD- CA,55053,304,None
PuffyTor3,CA,34,258,64.137.252.71,puffytor3.todds.work,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.6.10 on OpenBSD,0,0,2016-05-25,COLOWAREHOUSEONTARIO - 2267921 ONTARIO LTD- CA,55053,224,None
pugilistrelay05,US,222,7638,172.245.32.185,host.colocrossing.com,443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2014-04-14,AS-COLOCROSSING - ColoCrossing-US,36352,712,None
pugilistrelay06,US,262,2715,172.245.32.186,host.colocrossing.com,443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2014-04-14,AS-COLOCROSSING - ColoCrossing-US,36352,820,None
Puhuri,GB,93,4218,151.236.218.67,tuuli.info,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.4.23 on Linux,0,0,2014-06-19,TELECITY-LON TELECITYGROUP INTERNATIONAL LIMITED-GB,15830,548,None
pullyinthemiddle,NL,12,21,94.210.0.28,5ED2001C.cm-7-3a.dynamic.ziggo.nl,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.5.10 on OpenBSD,0,0,2014-05-05,ZIGGO Ziggo B.V.-NL,9143,19,None
PulseboxExit2,CA,529,2847,198.50.200.131,tor-exit-readme.jessevictors.com,8443,8080,0,1,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-12-15,OVH OVH SAS-FR,16276,3550,None
pulsetor,DE,3565,2969,213.136.83.225,tor2.terjan.net,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-09-02,CONTABO - DE,51167,11100,[2a02:c200:1:10:2:6:2616:1]:443
puminya,DE,44,48,188.193.79.67,ipbcc14f43.dynamic.kabel-deutschland.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2014-12-07,KABELDEUTSCHLAND-AS - DE,31334,189,None
PumpingPackets1,US,257,1074,104.37.169.27,104.37.169.27,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-09-07,REPRISE-HOSTING - Reprise Hosting- US,62838,2360,None
punistalkerfi,FI,4,670,46.163.217.173,46-163-217-173.blcnet.fi,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-01-05,SPY-AS Blue Lake Communications Oy- FI,51935,31,None
puny,FI,96,70,88.113.155.134,a88-113-155-134.elisa-laajakaista.fi,993,143,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2013-09-21,ELISA-AS Elisa Oyj- FI,719,665,None
PureAnonymization,CZ,5853,2331,87.236.195.55,unassigned-87.236.195.55.coolhousing.net,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.7.2-alpha on Linux,0,0,2015-04-17,COOLHOUSING-AS COOLHOUSING Autonomous System-CZ,35592,25900,None
PurityControl,US,194,1608,216.218.147.131,216.218.147.131,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.6.10 on Linux,0,0,2015-05-15,HURRICANE - Hurricane Electric- Inc.-US,6939,1150,None
PurpleKnight,SG,85,5196,52.74.174.188,ec2-52-74-174-188.ap-southeast-1.compute.amazonaws.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2015-08-24,AMAZON-AS-AP Amazon.com Tech Telecom-JP,38895,420,None
PurpleLine,US,1668,2013,159.203.224.25,159.203.224.25,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-03-15,DIGITALOCEAN-ASN - Digital Ocean- Inc.- US,14061,9040,[2604:a880:1:20::349:a001]:9050
PurpleNet,NL,432,1123,37.48.124.117,37.48.124.117,9001,80,0,1,1,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-08-30,LEASEWEB-NL LeaseWeb Netherlands B.V.-NL,60781,8400,None
PUSCII,NL,1655,2006,94.142.245.206,jawa.puscii.nl,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2012-01-10,COLOCLUE-AS Netwerkvereniging Coloclue- Amsterdam- Netherlands-NL,8283,3230,None
putin,RU,14,51,84.17.21.50,84.17.21.50,9001,None,0,1,0,0,0,0,1,1,0,Tor 0.2.4.23 on Linux,0,0,2015-09-22,MTS MTS PJSC- RU,8359,13,None
pw,DE,6723,155,134.119.3.164,pw.is,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.5 on Linux,0,0,2014-01-04,DOMAINFACTORY domainfactory GmbH-DE,34011,33800,None
pyatachok1285,RU,34,1449,185.47.52.58,185-47-52-58.customer.comfortel.pro,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2016-01-23,PIRIX-INET-AS Comfortel Ltd.-RU,56534,152,None
pyatt,ID,148,194,150.107.150.101,150.107.150.101,443,80,0,1,1,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-10-26,NUSANET-AS-ID Media Antar Nusa PT.-ID,23679,691,None
PylonConstructed,IS,550,2379,82.221.129.96,credits-2win.net,443,80,0,1,1,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-03-23,THORDC-AS THOR Data Center ehf-IS,50613,2160,None
pym,DE,284,1012,62.113.216.177,62.113.216.177,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-09-24,TTM 23Media GmbH-DE,47447,1350,None
pyrignis,FR,2972,884,149.202.160.69,149.202.160.69,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-03-23,OVH OVH SAS- FR,16276,16400,None
pythonian4000,US,450,161,173.230.128.232,li168-232.members.linode.com,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2014-08-29,ABOVENET-CUSTOMER - Abovenet Communications- Inc- US,17025,3290,None
Q,DE,38,821,78.47.221.71,q.apk.li,3451,3480,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6-dev on Linux,0,0,2012-09-06,HETZNER-AS Hetzner Online GmbH- DE,24940,170,None
q2kli,CH,3706,362,212.51.159.86,212-51-159-86.fiber7.init7.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-06-06,INIT7 Init7 (Switzerland) Ltd.-CH,13030,22600,[2a02:168:4041:29:216:35ff:fe0f:410c]:9001
q7fnom,NO,65,212,84.202.160.53,53.160.202.84.customer.cdi.no,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-11-15,TELENOR-NEXTEL Telenor Norge AS-NO,2119,465,None
qDuhsWFovNIdrhUYV,NL,68,149,198.211.125.242,4ck.me,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2015-05-05,DIGITALOCEAN-ASN-1 Digital Ocean- Inc.-EU,200130,331,None
qstabrfcjjma,RU,50,50,77.108.207.41,pool-207-41.ptcomm.ru,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-04-23,MTS-AS MTS PJSC-RU,35728,318,None
quadhead,DE,24364,3884,148.251.190.229,tor3.quadhead.de,9010,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-01-19,HETZNER-AS Hetzner Online GmbH-DE,24940,120000,[2a01:4f8:211:c68::2]:9010
Quantum,NL,4089,91,188.166.112.197,tor.midway.ovh,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-10-11,DIGITALOCEAN-ASN-3 Digital Ocean- Inc.-NL,202018,21500,None
quasimodo,SG,5,1220,128.199.122.104,128.199.122.104,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-07-04,DIGITALOCEAN-AS-AP Digital Ocean- Inc.-SG,133165,108,None
quengho,FR,0,213,78.248.215.89,ram94-13-78-248-215-89.fbx.proxad.net,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-05-24,PROXAD Free SAS- FR,12322,1,None
quenreol,RU,103,90,176.99.170.240,176.99.170.240.inetcom.ru,443,80,0,0,1,0,0,0,1,1,1,Tor 0.2.7.6 on OpenBSD,0,0,2016-05-15,INETCOM INETCOM LLC- RU,35598,1140,None
quester,SE,3425,1702,91.236.116.87,91.236.116.87,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2016-03-28,PORTLANE www.portlane.com- SE,42708,22400,None
QuestionableCloud,US,1660,2184,208.81.242.200,reserved.leapcomputing.com,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-02-17,MIDASGT - Midas Green Technologies- LLC- US,35970,5960,None
questive,FR,2750,3595,178.32.216.97,ns343710.ip-178-32-216.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2013-06-09,OVH OVH SAS-FR,16276,11800,None
Quoakka,FR,2153,5958,91.121.195.169,quokka.ipv4.pl,80,None,0,0,1,1,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2015-03-11,OVH OVH SAS-FR,16276,10400,None
qweg,RU,0,125,217.25.226.160,160-226-25-217.inthome.vrn.ru,9002,9031,0,0,0,0,0,0,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-01-07,IC-VORONEZH-AS IC-VORONEZH-RU,6856,10,None
qwerty,GB,22,95,109.155.125.127,host109-155-125-127.range109-155.btcentralplus.com,9012,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2015-11-07,BT-UK-AS British Telecommunications PLC- GB,2856,134,None
qwerty12345,NL,13,716,83.163.77.195,a83-163-77-195.adsl.xs4all.nl,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2015-11-17,XS4ALL-NL XS4ALL Internet BV-NL,3265,99,None
qwlos4326fsdc,ES,1,169,88.27.56.98,98.red-88-27-56.staticip.rima-tde.net,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2015-12-02,TELEFONICA_DE_ESPANA TELEFONICA DE ESPANA- ES,3352,3,None
R,DE,1,2807,80.81.12.29,host-80-81-12-29.static.customer.m-online.net,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2015-09-30,MNET-AS M-net Telekommunikations GmbH-DE,8767,6,None
r00t3,FR,3782,419,195.154.112.46,195-154-112-46.rev.poneytelecom.eu,80,443,0,0,1,1,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-05-19,AS12876 ONLINE S.A.S.-FR,12876,20700,None
r3vox2,FR,0,72,88.167.44.220,teebee.n0n3m.com,80,None,0,0,0,0,0,0,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-06-05,PROXAD - FR,12322,20,None
r4pt0r1,DE,6,192,188.195.41.195,ipbcc329c3.dynamic.kabel-deutschland.de,9001,9031,0,0,1,0,0,0,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-02-02,KABELDEUTSCHLAND-AS Vodafone Kabel Deutschland GmbH- DE,31334,70,None
r4pt0r3,DE,14,192,188.195.41.195,ipbcc329c3.dynamic.kabel-deutschland.de,9003,9033,0,0,1,0,0,0,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-02-02,KABELDEUTSCHLAND-AS Vodafone Kabel Deutschland GmbH- DE,31334,88,None
r6,BR,1,1180,200.129.11.90,200.129.11.90,53,3389,0,0,0,0,0,1,1,1,1,Tor 0.2.8.2-alpha on FreeBSD,0,0,2016-03-09,Associação Rede Nacional de Ensino e Pesquisa- BR,1916,22,None
RabbitHole,DE,566,884,185.37.145.44,185.37.145.44,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2015-05-25,MEER-AS meerfarbig GmbH & Co. KG-DE,34549,5320,None
radiofreerobotron,GB,46,2671,178.79.136.230,radiofreerobotron.net,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2015-05-24,TELECITY-LON TELECITYGROUP INTERNATIONAL LIMITED-GB,15830,229,None
Radiolama,UA,83,295,62.149.13.57,beobachter.cc.colocall.com,9001,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.4.23 on FreeBSD,0,0,2013-03-12,COLOCALL Colocall Ltd.-UA,15497,114,None
Radon,NL,291,145,95.85.37.111,skrilnetz.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-04-23,DIGITALOCEAN-ASN-1 Digital Ocean- Inc.-EU,200130,1560,None
raffaello,FI,151,144,185.100.86.86,185.100.86.86,443,80,0,1,1,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2016-06-01,FLOKINET FlokiNET ehf- RO,200651,771,None
ragingpangolin,CA,6,3870,162.248.160.51,c1104376-3036.cloudatcost.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-01-15,COLOWAREHOUSEONTARIO - 2267921 ONTARIO LTD-CA,55053,28,None
Ragnarok,US,188,269,45.79.109.110,li1208-110.members.linode.com,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-07-29,HURRICANE - Hurricane Electric- Inc.-US,6939,2030,None
rahc0eeR,RU,11,477,86.62.117.171,h86-62-117-171.ln.rinet.ru,63500,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.10 on NetBSD,0,0,2014-06-06,RINET-AS Cronyx Plus Ltd-RU,8331,98,None
rainacraft,US,2,514,208.94.242.222,208.94.242.222,444,None,0,0,0,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-02-16,JOESDATACENTER - Joe_s Datacenter- LLC- US,19969,24,None
rainbowdash,RO,1128,441,89.40.71.149,rainbowdash.unicorncloud.org,8080,8081,0,0,1,1,0,1,1,1,1,Tor 0.2.8.2-alpha on Linux,0,0,2014-07-05,M247 M247 Ltd-GB,9009,5430,None
Rainbowdashie,AT,92,20,178.190.134.42,178-190-134-42.adsl.highway.telekom.at,13010,9034,0,0,1,0,0,0,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-07-30,TELEKOM-AT - AT,8447,655,None
RainbowGate,DE,4394,146,178.63.46.97,rainbowgate.net,9123,9124,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2013-11-24,HETZNER-AS Hetzner Online GmbH-DE,24940,19500,None
raincat,DE,2708,747,136.243.70.199,static.199.70.243.136.clients.your-server.de,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-11-27,HETZNER-AS Hetzner Online GmbH-DE,24940,13400,None
Rainfall,NL,132,1985,128.199.41.238,128.199.41.238,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-12-14,DIGITALOCEAN-ASN-3 Digital Ocean- Inc.-NL,202018,612,None
rainmadecloud,US,37,4529,107.170.247.33,107.170.247.33,443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.4.23 on Linux,0,0,2014-07-28,DIGITALOCEAN-ASN - Digital Ocean- Inc.-US,14061,619,None
rainymidwest,US,635,550,209.180.247.49,rain.bz,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-09-26,CENTURYLINK-US-LEGACY-QWEST - Qwest Communications Company- LLC-US,209,3630,None
rakane,DE,4,92,130.180.103.254,mail.ronnyegner.de,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2015-12-29,LGI-UPC Liberty Global Operations B.V.- AT,6830,25,None
rakanishu,GB,354,4181,5.149.250.92,toknowall.com,7352,9099,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-12-16,FORTUNIX-UK-AS FORTUNIX NETWORKS L.P.-GB,61046,1480,None
rama3th,RU,0,130,213.191.16.168,168-16-191-213.fttb.ur.ru,9001,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2015-07-31,OJSC _Vimpelcom_- RU,3253,9,None
ramikehrenrelay0,RU,339,3,78.85.147.135,a135.sub147.net78.udm.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-01-24,ROSTELECOM-AS - RU,12389,863,None
rammerzed,NL,4,179,81.4.105.192,ramnode.dropout.ignorelist.com,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.4.27 on Linux,0,0,2014-09-03,ASN-ROUTELABEL RouteLabel V.O.F.-NL,198203,47,None
Ramsgate,US,1775,288,38.229.70.61,torproxy09.teamcymru.net,443,8080,0,0,1,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2011-12-15,TEAM-CYMRU - Team Cymru Inc.-US,23028,8720,None
random,FR,493,611,151.80.103.169,beton.random.re,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-05-07,OVH OVH SAS- FR,16276,2560,None
randomcitizen,GB,3485,80,163.172.154.247,247-154-172-163.rev.cloud.scaleway.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-04-15,AS12876 ONLINE S.A.S.- FR,12876,30500,None
randomCyclone,FR,18156,4385,62.210.250.192,cyclone.random.sh,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.6.9 on FreeBSD,0,0,2015-11-25,AS12876 ONLINE S.A.S.-FR,12876,80800,None
randomfranco,FR,2994,151,185.13.38.197,franco.urandom.nl,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-03-09,FIRSTHEBERG Techcrea Solutions Sarl-FR,197922,12100,None
randomMarduk,FR,5264,4366,193.248.32.92,LAubervilliers-656-1-235-92.w193-248.abo.wanadoo.fr,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.6.10 on FreeBSD,0,0,2015-11-26,AS3215 Orange S.A.-FR,3215,39500,None
RandomRelayNode,FI,69,2623,84.250.93.42,dsl-trebrasgw1-54fa5d-42.dhcp.inet.fi,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-09-26,TSF-IP-CORE TeliaSonera Finland Oyj-FI,1759,254,None
randomrouter,CZ,0,2584,91.146.122.45,f.bofh.cz,9090,None,0,0,0,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2013-08-30,TRUSTICA-AS Trustica s.r.o.-CZ,198031,16,[2a03:a780:3:f155::2]:9090
randomsloth,US,52,876,104.223.16.151,sloth.urandom.nl,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2014-10-14,ASN-QUADRANET-GLOBAL - QuadraNet- Inc-US,8100,204,[2607:fcd0:100:4d03::d9b1:71e]:9001
randomsnail,US,70,37,192.227.175.239,host.colocrossing.com,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.7.6 on Linux,0,0,2014-10-14,AS-COLOCROSSING - ColoCrossing-US,36352,423,None
randomtaurus,FR,1206,2660,37.187.105.43,taurus.urandom.nl,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-10-24,OVH OVH SAS-FR,16276,5710,[2001:41d0:a:392b::1]:9001
Randy,US,13,150,23.227.183.195,23-227-183-195-customer-incero.com,9001,None,0,1,0,0,0,0,1,1,0,Tor 0.2.4.27 on Linux,0,0,2016-06-01,INCERO - Incero LLC- US,54540,19,None
Rantanplan,DE,0,363,79.209.254.186,p4FD1FEBA.dip0.t-ipconnect.de,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-01-22,DTAG Deutsche Telekom AG- DE,3320,6,None
